TODO,LOC,TODO/LOC,FILE
2,57,3.51%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/HTML/NavigatorBeacon.cpp">Userland/Libraries/LibWeb/HTML/NavigatorBeacon.cpp</a>
1,57,1.75%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/HTML/Path2D.cpp">Userland/Libraries/LibWeb/HTML/Path2D.cpp</a>
1,24,4.17%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/HTML/EventHandler.h">Userland/Libraries/LibWeb/HTML/EventHandler.h</a>
1,25,4.00%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/HTML/HTMLHeadingElement.h">Userland/Libraries/LibWeb/HTML/HTMLHeadingElement.h</a>
1,139,0.72%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/HTML/HTMLDetailsElement.cpp">Userland/Libraries/LibWeb/HTML/HTMLDetailsElement.cpp</a>
21,908,2.31%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/HTML/StructuredSerialize.cpp">Userland/Libraries/LibWeb/HTML/StructuredSerialize.cpp</a>
3,98,3.06%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/HTML/CloseWatcher.cpp">Userland/Libraries/LibWeb/HTML/CloseWatcher.cpp</a>
6,666,0.90%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/HTML/HTMLFormElement.cpp">Userland/Libraries/LibWeb/HTML/HTMLFormElement.cpp</a>
1,125,0.80%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/HTML/BrowsingContext.h">Userland/Libraries/LibWeb/HTML/BrowsingContext.h</a>
1,61,1.64%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/HTML/HTMLFieldSetElement.cpp">Userland/Libraries/LibWeb/HTML/HTMLFieldSetElement.cpp</a>
1,190,0.53%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/HTML/HTMLMediaElement.h">Userland/Libraries/LibWeb/HTML/HTMLMediaElement.h</a>
1,21,4.76%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/HTML/PolicyContainers.h">Userland/Libraries/LibWeb/HTML/PolicyContainers.h</a>
7,121,5.79%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/HTML/FormAssociatedElement.cpp">Userland/Libraries/LibWeb/HTML/FormAssociatedElement.cpp</a>
2,47,4.26%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/HTML/Navigator.h">Userland/Libraries/LibWeb/HTML/Navigator.h</a>
1,194,0.52%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/HTML/FormControlInfrastructure.cpp">Userland/Libraries/LibWeb/HTML/FormControlInfrastructure.cpp</a>
1,78,1.28%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/WebAudio/BiquadFilterNode.cpp">Userland/Libraries/LibWeb/WebAudio/BiquadFilterNode.cpp</a>
13,119,10.92%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/WebAudio/AudioNode.cpp">Userland/Libraries/LibWeb/WebAudio/AudioNode.cpp</a>
2,44,4.55%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/WebAudio/AudioScheduledSourceNode.cpp">Userland/Libraries/LibWeb/WebAudio/AudioScheduledSourceNode.cpp</a>
1,44,2.27%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/WebAudio/DynamicsCompressorNode.cpp">Userland/Libraries/LibWeb/WebAudio/DynamicsCompressorNode.cpp</a>
1,55,1.82%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/WebAudio/OscillatorNode.cpp">Userland/Libraries/LibWeb/WebAudio/OscillatorNode.cpp</a>
1,26,3.85%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/WebAudio/PeriodicWave.cpp">Userland/Libraries/LibWeb/WebAudio/PeriodicWave.cpp</a>
19,165,11.52%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/WebAudio/AudioContext.cpp">Userland/Libraries/LibWeb/WebAudio/AudioContext.cpp</a>
1,37,2.70%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/WebAudio/AudioDestinationNode.cpp">Userland/Libraries/LibWeb/WebAudio/AudioDestinationNode.cpp</a>
3,67,4.48%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/WebAudio/OfflineAudioContext.cpp">Userland/Libraries/LibWeb/WebAudio/OfflineAudioContext.cpp</a>
1,98,1.02%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/WebAudio/AudioBufferSourceNode.cpp">Userland/Libraries/LibWeb/WebAudio/AudioBufferSourceNode.cpp</a>
1,37,2.70%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/WebAudio/GainNode.cpp">Userland/Libraries/LibWeb/WebAudio/GainNode.cpp</a>
8,108,7.41%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/WebAudio/AudioParam.cpp">Userland/Libraries/LibWeb/WebAudio/AudioParam.cpp</a>
2,103,1.94%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/Page/EditEventHandler.cpp">Userland/Libraries/LibWeb/Page/EditEventHandler.cpp</a>
3,290,1.03%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/Page/Page.h">Userland/Libraries/LibWeb/Page/Page.h</a>
2,558,0.36%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/Page/Page.cpp">Userland/Libraries/LibWeb/Page/Page.cpp</a>
33,811,4.07%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/Page/EventHandler.cpp">Userland/Libraries/LibWeb/Page/EventHandler.cpp</a>
6,331,1.81%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/DOMURL/DOMURL.cpp">Userland/Libraries/LibWeb/DOMURL/DOMURL.cpp</a>
1,67,1.49%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/DOMURL/DOMURL.h">Userland/Libraries/LibWeb/DOMURL/DOMURL.h</a>
1,32,3.12%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/UIEvents/EventNames.h">Userland/Libraries/LibWeb/UIEvents/EventNames.h</a>
12,642,1.87%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/UIEvents/KeyboardEvent.cpp">Userland/Libraries/LibWeb/UIEvents/KeyboardEvent.cpp</a>
1,17,5.88%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/UIEvents/KeyCode.h">Userland/Libraries/LibWeb/UIEvents/KeyCode.h</a>
12,95,12.63%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/Clipboard/Clipboard.cpp">Userland/Libraries/LibWeb/Clipboard/Clipboard.cpp</a>
1,289,0.35%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/Selection/Selection.cpp">Userland/Libraries/LibWeb/Selection/Selection.cpp</a>
1,294,0.34%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/WebGL/OpenGLContext.cpp">Userland/Libraries/LibWeb/WebGL/OpenGLContext.cpp</a>
1,52,1.92%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/WebGL/WebGLRenderingContext.cpp">Userland/Libraries/LibWeb/WebGL/WebGLRenderingContext.cpp</a>
6,239,2.51%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/WebGL/WebGLRenderingContextBase.cpp">Userland/Libraries/LibWeb/WebGL/WebGLRenderingContextBase.cpp</a>
8,273,2.93%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/Bindings/PlatformObject.cpp">Userland/Libraries/LibWeb/Bindings/PlatformObject.cpp</a>
18,394,4.57%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/Bindings/MainThreadVM.cpp">Userland/Libraries/LibWeb/Bindings/MainThreadVM.cpp</a>
1,76,1.32%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/Bindings/PlatformObject.h">Userland/Libraries/LibWeb/Bindings/PlatformObject.h</a>
2,50,4.00%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/Bindings/MainThreadVM.h">Userland/Libraries/LibWeb/Bindings/MainThreadVM.h</a>
2,124,1.61%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/ReferrerPolicy/AbstractOperations.cpp">Userland/Libraries/LibWeb/ReferrerPolicy/AbstractOperations.cpp</a>
2,140,1.43%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/IntersectionObserver/IntersectionObserver.cpp">Userland/Libraries/LibWeb/IntersectionObserver/IntersectionObserver.cpp</a>
26,708,3.67%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/XHR/XMLHttpRequest.cpp">Userland/Libraries/LibWeb/XHR/XMLHttpRequest.cpp</a>
1,56,1.79%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/Encoding/TextDecoder.cpp">Userland/Libraries/LibWeb/Encoding/TextDecoder.cpp</a>
2,97,2.06%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/Infra/Strings.cpp">Userland/Libraries/LibWeb/Infra/Strings.cpp</a>
1,78,1.28%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/Infra/Base64.cpp">Userland/Libraries/LibWeb/Infra/Base64.cpp</a>
3,152,1.97%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/PerformanceTimeline/PerformanceObserver.cpp">Userland/Libraries/LibWeb/PerformanceTimeline/PerformanceObserver.cpp</a>
1,72,1.39%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/UserTiming/PerformanceMark.cpp">Userland/Libraries/LibWeb/UserTiming/PerformanceMark.cpp</a>
12,225,5.33%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/WebSockets/WebSocket.cpp">Userland/Libraries/LibWeb/WebSockets/WebSocket.cpp</a>
2,74,2.70%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/FileAPI/File.cpp">Userland/Libraries/LibWeb/FileAPI/File.cpp</a>
4,263,1.52%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/FileAPI/Blob.cpp">Userland/Libraries/LibWeb/FileAPI/Blob.cpp</a>
6,227,2.64%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/FileAPI/FileReader.cpp">Userland/Libraries/LibWeb/FileAPI/FileReader.cpp</a>
1,25,4.00%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/FileAPI/BlobURLStore.h">Userland/Libraries/LibWeb/FileAPI/BlobURLStore.h</a>
1,60,1.67%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/StyleValues/CSSRGB.cpp">Userland/Libraries/LibWeb/CSS/StyleValues/CSSRGB.cpp</a>
1,320,0.31%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/StyleValues/CSSKeywordValue.cpp">Userland/Libraries/LibWeb/CSS/StyleValues/CSSKeywordValue.cpp</a>
9,114,7.89%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/StyleValues/CounterStyleValue.cpp">Userland/Libraries/LibWeb/CSS/StyleValues/CounterStyleValue.cpp</a>
1,35,2.86%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/StyleValues/CSSOKLab.cpp">Userland/Libraries/LibWeb/CSS/StyleValues/CSSOKLab.cpp</a>
1,205,0.49%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/StyleValues/ShorthandStyleValue.cpp">Userland/Libraries/LibWeb/CSS/StyleValues/ShorthandStyleValue.cpp</a>
1,52,1.92%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/StyleValues/ImageStyleValue.h">Userland/Libraries/LibWeb/CSS/StyleValues/ImageStyleValue.h</a>
8,2244,0.36%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/StyleValues/CSSMathValue.cpp">Userland/Libraries/LibWeb/CSS/StyleValues/CSSMathValue.cpp</a>
1,36,2.78%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/StyleValues/CSSOKLCH.cpp">Userland/Libraries/LibWeb/CSS/StyleValues/CSSOKLCH.cpp</a>
1,32,3.12%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/StyleValues/CSSHSL.cpp">Userland/Libraries/LibWeb/CSS/StyleValues/CSSHSL.cpp</a>
1,52,1.92%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/StyleValues/ConicGradientStyleValue.h">Userland/Libraries/LibWeb/CSS/StyleValues/ConicGradientStyleValue.h</a>
1,41,2.44%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/StyleValues/CSSHWB.cpp">Userland/Libraries/LibWeb/CSS/StyleValues/CSSHWB.cpp</a>
1,73,1.37%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/StyleValues/FilterValueListStyleValue.h">Userland/Libraries/LibWeb/CSS/StyleValues/FilterValueListStyleValue.h</a>
1,133,0.75%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/StyleValues/ImageStyleValue.cpp">Userland/Libraries/LibWeb/CSS/StyleValues/ImageStyleValue.cpp</a>
1,44,2.27%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/StyleValues/BasicShapeStyleValue.h">Userland/Libraries/LibWeb/CSS/StyleValues/BasicShapeStyleValue.h</a>
55,6707,0.82%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/Parser/Parser.cpp">Userland/Libraries/LibWeb/CSS/Parser/Parser.cpp</a>
4,827,0.48%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/Parser/Tokenizer.cpp">Userland/Libraries/LibWeb/CSS/Parser/Tokenizer.cpp</a>
1,491,0.20%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/Parser/MediaParsing.cpp">Userland/Libraries/LibWeb/CSS/Parser/MediaParsing.cpp</a>
2,804,0.25%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/Parser/SelectorParsing.cpp">Userland/Libraries/LibWeb/CSS/Parser/SelectorParsing.cpp</a>
2,418,0.48%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/Parser/GradientParsing.cpp">Userland/Libraries/LibWeb/CSS/Parser/GradientParsing.cpp</a>
2,139,1.44%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/SyntaxHighlighter/SyntaxHighlighter.cpp">Userland/Libraries/LibWeb/CSS/SyntaxHighlighter/SyntaxHighlighter.cpp</a>
1,90,1.11%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/MediaList.cpp">Userland/Libraries/LibWeb/CSS/MediaList.cpp</a>
2,204,0.98%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/Transformation.cpp">Userland/Libraries/LibWeb/CSS/Transformation.cpp</a>
1,48,2.08%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/ParsedFontFace.h">Userland/Libraries/LibWeb/CSS/ParsedFontFace.h</a>
1,179,0.56%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/StyleProperties.h">Userland/Libraries/LibWeb/CSS/StyleProperties.h</a>
6,370,1.62%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/Length.cpp">Userland/Libraries/LibWeb/CSS/Length.cpp</a>
1,39,2.56%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/CSS.cpp">Userland/Libraries/LibWeb/CSS/CSS.cpp</a>
2,63,3.17%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/CSSRule.cpp">Userland/Libraries/LibWeb/CSS/CSSRule.cpp</a>
1,71,1.41%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/CountersSet.cpp">Userland/Libraries/LibWeb/CSS/CountersSet.cpp</a>
12,1035,1.16%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/StyleProperties.cpp">Userland/Libraries/LibWeb/CSS/StyleProperties.cpp</a>
11,758,1.45%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/SelectorEngine.cpp">Userland/Libraries/LibWeb/CSS/SelectorEngine.cpp</a>
2,243,0.82%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/CSSStyleSheet.cpp">Userland/Libraries/LibWeb/CSS/CSSStyleSheet.cpp</a>
2,199,1.01%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/Selector.h">Userland/Libraries/LibWeb/CSS/Selector.h</a>
1,28,3.57%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/SystemColor.h">Userland/Libraries/LibWeb/CSS/SystemColor.h</a>
27,267,10.11%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/FontFace.cpp">Userland/Libraries/LibWeb/CSS/FontFace.cpp</a>
5,86,5.81%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/CSSFontFaceRule.cpp">Userland/Libraries/LibWeb/CSS/CSSFontFaceRule.cpp</a>
5,729,0.69%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/ComputedValues.h">Userland/Libraries/LibWeb/CSS/ComputedValues.h</a>
1,82,1.22%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/FontFace.h">Userland/Libraries/LibWeb/CSS/FontFace.h</a>
1,206,0.49%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/Length.h">Userland/Libraries/LibWeb/CSS/Length.h</a>
1,44,2.27%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/CSSImportRule.h">Userland/Libraries/LibWeb/CSS/CSSImportRule.h</a>
1,64,1.56%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/Screen.cpp">Userland/Libraries/LibWeb/CSS/Screen.cpp</a>
1,77,1.30%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/Size.h">Userland/Libraries/LibWeb/CSS/Size.h</a>
18,457,3.94%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/ResolvedCSSStyleDeclaration.cpp">Userland/Libraries/LibWeb/CSS/ResolvedCSSStyleDeclaration.cpp</a>
38,2313,1.64%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/StyleComputer.cpp">Userland/Libraries/LibWeb/CSS/StyleComputer.cpp</a>
3,49,6.12%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/CSSAnimation.cpp">Userland/Libraries/LibWeb/CSS/CSSAnimation.cpp</a>
9,79,11.39%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/CSSStyleRule.cpp">Userland/Libraries/LibWeb/CSS/CSSStyleRule.cpp</a>
1,44,2.27%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/CSSLayerStatementRule.cpp">Userland/Libraries/LibWeb/CSS/CSSLayerStatementRule.cpp</a>
1,122,0.82%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/StyleSheetList.cpp">Userland/Libraries/LibWeb/CSS/StyleSheetList.cpp</a>
1,24,4.17%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/CSSLayerStatementRule.h">Userland/Libraries/LibWeb/CSS/CSSLayerStatementRule.h</a>
4,97,4.12%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/FontFaceSet.cpp">Userland/Libraries/LibWeb/CSS/FontFaceSet.cpp</a>
3,381,0.79%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/MediaQuery.cpp">Userland/Libraries/LibWeb/CSS/MediaQuery.cpp</a>
4,51,7.84%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/ScreenOrientation.cpp">Userland/Libraries/LibWeb/CSS/ScreenOrientation.cpp</a>
3,54,5.56%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/CSSTransition.cpp">Userland/Libraries/LibWeb/CSS/CSSTransition.cpp</a>
3,411,0.73%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/CSSStyleValue.cpp">Userland/Libraries/LibWeb/CSS/CSSStyleValue.cpp</a>
15,296,5.07%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/CSSStyleDeclaration.cpp">Userland/Libraries/LibWeb/CSS/CSSStyleDeclaration.cpp</a>
1,80,1.25%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWeb/CSS/CSSImportRule.cpp">Userland/Libraries/LibWeb/CSS/CSSImportRule.cpp</a>
